,HCC44_LUNG,OACP4C_OESOPHAGUS
MMP1,-0.25427000000000005,2.7499614599999997
TMPRSS15,-1.56778,0.11530999999999991
NPFFR1,-0.66341,1.22831
DDOST,-4.1759900000000005,0.9168139999999998
TXN,-4.8430800000000005,3.821466
BCR,-5.7314869999999996,7.735684
PPIB,-3.164130000000001,2.778775
INS,-21.54928848,17.4612974
CBS,-1.0248500000000003,5.3508700000000005
DPEP1,-5.530399000000001,2.9593143999999993
DLK1,0.0,0.0
DDC,-6.196474,9.87853
DGKE,-0.9538790000000001,0.6695100000000003
PCK1,-2.5333430000000003,9.415785999999999
ADCY1,-11.637056600000003,8.8913
TNFSF11,-15.450393000000002,9.88302846
KYNU,-7.186459,8.578407
MAN1B1,-2.0008500000000002,3.2984999999999998
CDC7,1.7079400000000002,4.380459999999999
SLC13A5,-2.649349,0.199942
BIRC7,-1.2858800000000001,1.4825300000000001
MAPK9,-5.65520348,4.512169000000001
PPIC,-1.2375600000000002,-0.11599500000000001
APOB,-15.285210480000003,13.204087389999998
AADAC,-0.5978199999999997,0.3080219999999999
MTR,-3.008198000000001,7.015472
GRIA1,-5.2407,1.461381
MAN2B1,-0.4063600000000003,2.167139
SERPINA7,-0.07403300000000002,1.2261
POU3F3,0.4216499999999999,4.79637646
DGAT2,-8.644398999999998,6.509182
RIOK3,-7.390033,6.0810759999999995
MAP4K5,-0.75866,0.28642
RRM2,-0.6439009999999998,6.027997999999999
SLC9A5,0.0,0.0
SLC12A5,-1.620448,1.4367619999999997
FTO,-3.3029507000000002,6.02824
FBP1,-1.481075200000001,7.570989999999999
TNNI3K,-1.7094099999999999,0.16044999999999998
NME1,-5.767233,9.901032
SCP2,-2.15035,3.2396799999999994
LPAR6,-3.346236,-0.027097000000000038
BDKRB2,-4.37678,5.9577144
KIF3C,-5.435320000000001,3.311774
ABCC1,-6.512558999999999,5.93614446
CYB5R3,-1.4082600000000003,2.6898489999999997
SLC12A1,0.0,0.0
ITPR1,-6.737523,0.9297439999999999
ATP4A,0.0,0.0
PSIP1,-1.40632,-0.14644900000000016
CTBP2,-2.0933919999999997,12.720945
GTF2A1,0.7004192999999999,5.138407000000001
GOT1,-5.598808599999999,7.7686399999999995
PBRM1,-1.15171,0.9979540000000001
RUVBL2,-2.2166699999999997,8.603611400000002
AKR1A1,-7.3735289999999996,2.900012
PLD1,-2.0984190000000007,1.18774146
FZD7,-7.818876,10.987416
KCNJ8,-4.708019999999999,3.48676
LNPEP,-3.2620440000000004,3.0632099999999998
PDE8B,-1.777509,1.76297
CPT1A,-9.195839000000001,3.0761760000000007
APP,-20.377273399999993,21.56135146000001
IKBKB,-6.437368000000001,11.2430564
KCNMA1,-7.710275600000001,1.009782
IDE,-4.881977999999999,5.159042400000001
LTBR,-3.8912000000000004,1.6752900000000002
CSF2,-9.15804348,7.459487
SLC11A1,-10.489838,10.0782214
GUSB,-0.8306300000000002,2.951018
ATP2A1,-7.52622,0.015460000000000251
GRIN1,-12.661577999999999,2.685181
HIBCH,-1.5825,0.4413389999999999
ACVR2A,-5.353910000000001,9.048616999999998
ITGA4,-6.437059000000001,6.17091546
CDC42,-15.702962000000001,11.352759
ESR2,-5.041279,4.6926939999999995
CSGALNACT1,-6.344559,2.6452499999999994
SAE1,-2.1897599999999997,0.024200000000000055
SNRK,-0.38372999999999996,1.567748
GRK5,-1.3882200000000002,4.37829
PRKCQ,-7.463862000000001,10.247187460000001
H1F0,-4.5730200000000005,0.59761113
LYN,-23.898652,22.881360860000004
GPBAR1,-2.4025090000000002,1.367831
GABRA4,-0.4527840000000001,1.40198
CES2,0.20555000000000012,-0.8581800000000002
TNC,-11.381634000000002,8.167586300000002
ERG,-0.8243800000000001,1.881736
CAMK1,-6.8848769999999995,3.556641
MGAT3,-2.66799,4.4478854000000005
CTNNB1,-28.522678480000003,36.89168865999999
SFMBT1,-2.807901,2.3519
CD74,-9.318951000000002,13.80678446
LTC4S,-1.9872099999999997,-0.89792
IL20,-5.20978,2.33033
ERCC5,-0.03349000000000002,-1.74453107
FDFT1,-0.46971,0.948372
ADCY9,-4.124909,3.5518699999999996
HTR2B,-10.709061,7.568175459999999
GSK3B,-14.967911999999998,20.0256506
SLC2A4,-3.167809,3.758445
CDK11B,-0.5698700000000001,1.33059
FES,-9.948847,9.67395
QDPR,-1.3233476,3.040132
KRAS,-9.810664480000002,5.542489
NPR3,-7.755991,6.011645000000001
MC1R,-5.252130000000001,2.8097079999999997
EPAS1,-14.492832699999997,7.671961999999998
TMPRSS4,-3.108949,0.31492999999999993
TAB1,-10.712345,3.8137739999999996
NMUR2,-9.449805,5.865190000000001
ADRA1A,-25.478480000000005,2.5518279999999995
ARF6,-5.922857,10.420907000000001
USP13,-3.648775,8.960328000000002
RXRB,-4.933148999999999,3.4575859999999996
NGFR,-3.381516300000001,6.840673400000001
NPY2R,-11.543654,12.60098
KDM1B,-0.32378100000000015,5.606228
AKR1C4,-7.391668999999999,1.4398759999999997
F9,-0.52569,2.07462
TNFSF4,-11.025764000000002,5.502337
PRSS3,-1.2383800000000005,7.87313946
NOTCH2,-6.281478,9.280194
PYGM,0.0,0.0
EYA2,-1.387379,2.71352
CLDN18,-2.294001,2.1912819999999997
UGT2B4,0.11910999999999994,2.12256
C5,-2.1582260000000004,6.581758859999999
ALB,-3.1459410000000005,4.762048930000001
HMOX1,-12.815205599999999,23.47096800000001
P2RY14,-1.69435,1.020021
IL23A,-9.053428,8.06004
CCR4,-0.6225190000000005,6.58583446
ADAM8,-13.053083,5.55404746
STMN1,-3.907925,10.263909130000002
FGF1,-10.038546000000002,5.875219999999999
PRSS1,-1.69273,2.01878
CACNA1F,-4.08867,1.5658100000000004
ANO1,-3.345044,2.31189
ENPP2,-6.130303480000001,5.25413846
TAOK2,-4.2912479999999995,10.34929246
PKN1,-5.540478000000001,9.359602859999999
DLL4,-9.848066,9.450477
SLC28A3,-2.85948,1.88375
PARP3,-7.567412,4.1089804
PARP10,-7.073058,2.075723
FABP2,-4.130330000000001,-1.11736
XBP1,-12.662442179999998,19.461811
CAMK2D,-15.455002999999998,2.6886269999999994
TSSK1B,-1.189166,1.2154129999999999
ENGASE,0.06966999999999995,0.77431
PDE4D,-14.269550000000002,2.1204218600000004
MAPK7,-8.050699000000002,7.865688459999999
KDM4B,-0.07948,0.85782
PLIN1,0.0,0.0
HSD3B1,-3.9199070000000007,1.3493
VIM,-4.859083,12.870421999999998
CROT,-5.715769,0.9530439999999998
GABRA1,-2.8113799999999998,2.27576
MAPT,-11.066591299999999,14.525621999999997
TF,-11.1340972,4.88325
STK11,-9.831479000000002,20.516056
TUBA1B,0.78902,0.51208
GLRA3,-1.11199,-0.19389999999999996
KCNB1,-6.358315000000001,7.082081000000001
CAMK4,-1.845578,4.240147
ST6GAL1,-2.32683,3.7972249999999996
PCNA,-5.244738600000001,5.613819
ARID4A,-0.12222000000000027,7.732697000000001
GPR4,-2.51567,1.975553
VAMP2,-3.830285,11.747818999999998
CHRNA10,-2.8477699999999997,2.8570327000000004
TSPO,-12.6410628,20.21602186
MMP7,-2.9144110000000003,1.3183
PSMB2,-15.43824,9.208790999999998
KDM4D,-1.8500429999999999,0.3905384000000002
SORT1,-6.879711000000001,4.525454999999999
GRIK3,-2.0447300000000004,0.6793510000000003
GLUL,-5.728697000000001,7.5331920000000006
SIK2,-1.02896,1.1951640000000001
PDK4,-0.7669200000000003,7.022078
MAP4K1,-2.2942579999999997,2.073384
TXNRD1,-2.33211,0.0233019999999996
CD81,-12.609139000000003,15.982277000000002
BMPR1A,-4.667328,25.326286000000007
HDAC8,-6.738789000000001,2.9054329999999995
ATP6V1B1,-9.12774,6.698213
IMPDH2,-7.287099000000001,8.553639
IRAK4,-1.5397190000000003,2.458317459999999
RHOA,-36.08397900000002,34.78555376
DIO3,-9.791533,8.064169999999999
TAOK1,-1.724034,5.6846369999999995
ELAVL1,-0.11036000000000007,2.4885534
CAMK1G,0.0,0.0
EGR1,-8.278444699999998,15.129265
AGTR2,-26.577779999999997,20.316630000000004
HPN,-12.5682,5.6899065
LMNA,-10.562780479999999,9.219997000000003
GGH,-0.6924796000000002,1.036833
MYLK2,-4.0944899999999995,0.8407600000000002
GRIK5,-5.700291000000001,1.5127960000000003
ELOVL2,-4.194079,1.2152699999999996
AK1,-1.063229,4.53327
PPARA,-9.818545,21.771425000000004
FGR,-3.382390000000001,4.560181999999999
PLEKHA1,-6.050352,10.470235
PIK3C2G,-1.64535,-0.5576205399999999
ADM,-19.41608248,12.091604
RAD52,-1.3966740000000002,0.99450693
CDC42BPG,0.3923099999999997,1.5477210000000001
GIPR,-5.969220600000002,7.8281410000000005
CYP4F2,-8.899430000000002,5.550319999999998
PIP5K1A,-0.9041200000000003,5.678189459999999
GSTZ1,-2.6345300000000003,0.6164699999999999
KCNA6,-1.3543,-0.9339
GALK1,-1.5473490000000003,1.8945
GNAI1,-5.834667999999999,7.028207
ADIPOR2,-4.761872,1.7829899999999999
IL15,-15.818947000000001,10.227428999999999
NPM1,-12.996414999999999,6.434869330000001
ELOVL5,-4.826029,1.5437599999999996
HSPA5,-7.190381600000002,19.022410000000004
KDM4A,-0.59652,2.3329370000000003
YWHAB,-9.03863,6.645662
MMP3,-3.9094630000000006,3.867032
CFB,-1.1560100000000002,2.654909
SUMO3,0.0,0.0
CHRNA3,-11.343159000000004,6.874071
CFL1,-6.856193000000002,10.923363589999997
SRPK2,-2.6654,3.6490769999999997
SIK1,-7.49773,4.719074
CSNK2A2,-8.65127,3.2603864
MAP3K3,-3.365545,4.9380630000000005
AOC2,-1.86839,-1.2818910000000001
IGFBP3,-2.4628234800000004,9.955903399999999
DBH,-7.247063000000001,7.254721460000002
TSSK3,0.0,0.0
RASGRP1,-9.254557000000002,3.904181
RAMP3,-11.79194,1.2958500000000004
NAT1,1.2017900000000001,-0.7685900000000001
HCRTR1,-3.09804,3.05532
MMP15,-0.8427100000000002,1.6336199999999999
CD36,-35.313462480000005,18.54959700000001
NDUFS8,0.07942999999999989,1.6905000000000001
BBOX1,-2.2423399999999996,3.1263739999999998
PTPN6,-9.241375999999999,15.161002860000004
KDM3A,-11.481824,8.6761924
NPPA,-17.358236,13.223246300000003
ELANE,-6.850700000000002,8.863833459999999
MBTPS1,-3.5029873,2.4313719999999996
TAAR1,-1.26394,0.40839000000000003
DDAH1,-5.2224840000000015,7.127053
CCKAR,-1.1568910000000001,1.92863046
DNAJA1,-5.50745,3.9354633999999997
GFER,-0.09384000000000003,1.4684
CASP2,-5.955627000000001,11.468907000000003
KMT2B,-3.2813819999999994,7.781252
TLR7,-4.335515000000001,2.2230849999999998
BACE2,-3.0018870000000004,5.8045884
PRKAG1,-7.714422,6.628737000000001
CNOT6,-3.299030000000001,3.539441
PLCG1,-7.229071,4.662472460000002
PARP11,-3.2389,2.35444
PTGDS,-0.4653600000000001,2.16325
LHCGR,-3.515691,2.884119
GLS,-3.85344,9.068619
SLC5A4,-1.68893,0.3865200000000001
ATP1A1,-21.817670000000003,4.790443999999999
PPARGC1A,-16.20185668,21.3734764
SHH,-18.73479416,40.98598046
ETV1,-1.4467497000000005,4.988730760000001
NEU2,-0.9776000000000001,2.2737425
DUSP4,-0.885128,3.1423134
CD3E,-10.107119480000001,9.354432
NQO2,-0.04229999999999989,0.06562999999999997
TERT,-7.783106080000001,19.141414
IFNAR1,-0.2738700000000003,2.241441
WRN,-2.3395010000000003,4.460504
NRP1,-7.868931000000002,37.84032945999999
GPR65,-0.5379290000000001,5.455042
PRKCH,-6.779139480000001,6.127827
SIRT2,-19.163717480000003,18.329761000000012
MARK1,-3.160614,6.222901460000001
NFE2L2,-11.823116900000004,17.732056
CACNA1H,-17.3629982,-0.31766099999999986
AURKA,-9.675086480000003,14.707493999999999
NR5A2,-8.183782,5.333801
MAN2B2,-0.28741000000000005,0.77828
GRM8,-2.1282300000000003,1.391511
KLK5,-3.0374790000000003,1.2932059999999999
CKB,-3.949269,1.96963
MCOLN3,-2.024102,2.512613
SLC15A2,-1.054689,0.699462
AVPR2,-10.277540000000002,4.763813999999999
CHRM4,-3.327279,0.567241
JMJD1C,-0.42341,1.822588
SLC2A2,-5.930303,1.06787
GRIA4,-1.5108000000000001,-0.7547889999999999
P2RX7,-18.0753566,24.998818700000005
EIF3F,-2.2208710000000003,3.6752409999999998
DNASE2,0.8667,2.853528
USP28,-4.376781,3.0671679999999997
SP140,-0.43972000000000006,1.2372580000000002
GPR12,-1.9902600000000001,0.87675
FKBP5,2.1357,4.40713
SLC37A4,-0.97132,-0.12062999999999996
KSR2,-1.14961,0.25892000000000004
NEK7,-3.8904989999999997,0.7196150000000001
RPS6KA6,-5.059995000000001,2.4949374
TGM2,-7.715897,5.294795
FAAH,-2.4662800000000002,-1.24577
PDE4C,-1.777509,1.76297
FUT10,-3.3367630000000004,3.8861684600000004
KPNA2,-3.8005700000000004,3.356579000000001
NR2C2,-4.066158,4.596836
HSD11B1,-3.7616770000000006,0.6922200000000001
TLK2,-6.737059,-0.11344360000000026
KLK3,-0.599151,1.3803899999999998
VARS,-1.8339707000000003,0.9760599999999998
CHUK,-12.546548000000001,10.604478
KCNN2,-6.5765699999999985,0.6492100000000004
SERPINC1,-0.11623400000000017,3.8787570000000002
ASF1A,-7.125598999999999,1.4461779300000002
PPOX,-0.757999,1.8436220000000003
JAG1,-8.064852000000002,22.357906000000007
KAT7,-4.025629,6.524032000000001
SLC28A1,-2.3159099999999997,3.9650400000000006
CREBBP,-6.631583000000002,10.884565
CPT1B,0.0,0.0
SLC25A5,-3.0686319999999996,8.071693000000002
SELL,0.9423699999999997,0.53232546
LRRK2,-30.094469199999992,21.688944460000002
PTGS2,-17.818148879999995,14.318699400000002
CXCL10,-2.564900000000001,10.414473760000002
SCN7A,-1.32437,4.17953
KCNA3,-1.3718000000000001,-0.58697
ATP12A,-0.74008,1.61003
HSD17B10,-0.1778707,4.809369
APOBEC3A,2.54556,3.46636
CCR8,-2.46223,-0.40213999999999994
TUBB4B,1.0313799999999997,7.121238999999999
SLC1A5,-3.9877590000000005,6.060853
OXTR,-14.243479,2.6704529999999993
PIM3,-2.9032530000000003,3.37029
DVL3,-7.422338000000001,6.180000199999999
ABCB11,-1.5125300000000002,-0.27681999999999995
GSTM2,-6.993639,1.1978710000000001
PNPLA2,-4.19405,4.288092
GRK7,-2.0066100000000002,0.25217
DNPEP,-0.48888,0.2691119999999999
LAMB4,-1.19829,-0.81053
TESK1,-2.917211,4.1810684
MAP3K7,-14.73287,3.636386
KHSRP,-8.053899999999999,4.63869
POU2F2,0.10593259999999982,7.003199
SCPEP1,-0.44497,0.49028000000000005
DCXR,-1.0917189999999999,4.251029
GCNT1,-1.04706,0.9647664599999999
CCND3,-0.8458400000000001,4.1174159999999995
SDHA,-1.1338190000000001,1.61441
SLC18A1,-2.495979,2.591322
HMOX2,-2.40204,2.663541
DDR1,-4.483974000000001,5.63761446
LATS2,-1.952209,1.9276773999999997
CYP17A1,-4.426877,2.58198
F11,-0.43486400000000014,3.58628
GABRD,-0.54138,0.24341000000000002
CBR3,-3.415375,-0.23430899999999988
BRD9,-0.91428,-0.5927060000000001
RXRG,-4.933148999999999,3.4575859999999996
FMO4,-0.07948,0.85782
CYP4X1,-0.07948,0.85782
DEGS1,0.5406399999999998,2.165539
ASAP1,-0.46582900000000005,0.78819
SRPK3,0.0,0.0
KCNH2,-8.390889,3.6453219999999997
TYMS,-9.784896000000002,8.831165000000002
PMP22,-2.153529,3.1669600000000004
CBFB,-11.10039,11.650026999999998
BCL2A1,-0.335701,0.99105
IL4,-14.370448,7.944603999999999
TBX5,-1.1960090000000005,15.629906459999997
TDP1,0.0,0.0
NAT2,1.2017900000000001,-0.7685900000000001
BHMT,-7.726969999999999,4.979473
KCNA2,-2.8715690000000005,5.221871
GZMK,-0.88401,-0.25299000000000005
ADORA1,-10.851232000000001,11.160416000000001
PARP15,-1.6157700000000002,0.821696
MSLN,-1.6134600000000001,1.5046300000000001
RGS12,-1.26362,1.81777
UBE2I,-0.3506100000000001,3.6398969999999995
PEAK1,-2.1807990000000004,3.7922104599999997
LAT,-9.707448000000001,1.4482309999999998
SLC8A1,-17.237429,8.713640300000002
ANG,-7.302763700000001,7.43099946
GANAB,-1.3246000000000002,1.3792900000000001
SORD,-3.7930166,4.541741460000001
TIE1,-5.074587,3.352056
MCM2,-6.603819,0.12521893000000006
ACLY,-3.9257190000000004,2.580008999999999
FCER2,-3.37791,3.422841
SLC33A1,-3.36493,3.806728
BLM,-3.3389900000000003,12.5225334
SCN1A,-2.49286,-0.14425
IL1B,-28.873267999999996,22.498991400000005
GPR50,-1.38376,1.56675
TNFRSF1B,-8.746906000000003,13.919642999999997
CBX8,-2.8564840000000005,4.672856
TPH1,-10.771476480000002,6.571103
MRGPRX2,-2.8258900000000002,-0.339168
GRIK2,-2.6126300000000007,-2.2097689999999997
INSRR,0.9089899999999997,0.9922869999999998
TRPM2,-10.970468,1.1569464599999997
RHEB,-3.071109,5.6022
PHKG1,0.0,0.0
CD40LG,-2.9345600000000003,3.305968
AOC1,-2.9331661999999996,6.595880999999999
ALKBH3,-0.9013707,2.1264899999999995
FOXO3,-13.326808699999997,16.271546
PDGFB,-18.532516,14.366162460000005
CD69,-0.12053899999999995,0.936242
DGKD,-3.3595150000000005,3.3014750000000004
CXCR2,0.8802589999999995,5.381226460000001
PPP3CB,-6.270444000000001,9.913519460000002
HCK,-7.443150000000001,4.72245246
PKM,-6.230888000000001,8.857088999999998
SLC6A6,-1.797584,3.0734389999999996
CFD,-0.8943220000000003,3.6191079999999998
SLCO1B1,-0.29015,0.87085
KLK7,-4.001519,-0.4975440000000002
GALE,0.0,0.0
SLC16A8,-0.23183000000000015,2.3320004599999997
POLR2A,-2.2379467,2.305529
GLA,-3.052470000000001,3.7001415
CDK9,-5.3259737000000005,7.223558
FKBP1B,-17.914638000000004,10.1684014
MBTD1,-1.25821,0.372062
CTSF,-2.54019,0.81078
SQLE,-0.50932,0.883392
HCAR2,-4.227573,3.2412400000000003
ICOS,-2.7610300000000003,-1.43666
DHCR24,-4.450530000000001,10.6802574
UROD,-0.17664000000000002,0.5842200000000001
SLC6A5,-3.7787889999999997,3.6973719999999997
ITGA9,-2.5235490000000005,-2.33172054
NSF,-9.05205,1.1344871300000001
NT5M,-0.30209900000000006,3.0251600000000005
PMEL,-2.81355,0.9338289999999999
CNR1,-9.813458,7.960102000000001
DUSP2,0.014890999999999988,2.09789
KCNJ13,-1.3718000000000001,-0.58697
KDM2B,-3.2577964800000005,11.451417
ENTPD3,-1.139439,1.73013
CACNA2D1,-11.27971,0.30508000000000024
PADI3,-0.9714900000000001,0.4716489999999999
IGF2,-15.135047000000002,13.473582
XPO1,-9.432969,6.182829000000001
JUN,-14.392491699999999,21.2880203
HCRTR2,-3.2490709999999994,4.48592
YWHAQ,-3.98776,5.54735
MERTK,-5.753338000000001,11.68709746
GSTM5,0.0,0.0
TRIM28,-4.785641000000002,8.889448
LATS1,-10.631027000000003,7.998474399999999
SCN5A,-10.704009999999998,-0.6610299999999998
PAFAH1B3,-0.46582900000000005,0.78819
CHRNA7,-9.904022,8.686131399999999
PDE2A,-2.2546880000000007,6.751011999999999
GMNN,-1.94818,1.1182149300000002
FASN,-5.7530719999999995,3.2428820000000003
DRD3,-14.671821,10.532244
BIRC5,-0.6080000000000001,3.928096
RNASEL,-5.996270000000001,3.567806
KCNN1,-1.7703800000000003,0.3964500000000001
RIOK1,-2.71157,1.4019860000000002
TOP2B,0.21067999999999987,2.15694446
PTPRU,-0.9679690000000005,7.422961000000001
MYO3B,-2.53127,0.8615830000000001
ACER1,-3.7137699999999993,3.9726260000000004
ITGAL,-4.2951500000000005,-0.81298954
APLNR,-3.45561,4.83565
TNFRSF9,-0.51685,2.30418
NOS3,-17.732249999999997,18.255743459999998
SNUPN,-1.50338,-0.36475
DUSP26,-3.472699,5.349756
TOPBP1,1.3182800000000001,1.40698
MAP3K8,-1.6723500000000002,0.35989
RET,-12.626070000000002,20.24384346
KAT2B,-5.149121,12.289630399999998
BMPR2,-11.489452700000001,23.6522424
SGMS2,-2.0406690000000003,1.6622639999999997
AGPAT1,-1.62218,0.9208999999999996
HIF1AN,-1.17369348,6.026000999999999
DRD4,-17.059731999999997,2.841239
PRKCI,-11.106207000000001,6.25993846
COL4A4,-1.19992,0.5464800000000001
C3AR1,-1.1057800000000002,3.6513264599999995
HEXA,-2.65294,3.5709025000000003
CD63,-7.0634999999999994,3.1066094600000005
CDK5R1,-15.086965000000003,7.4185874599999995
DRD5,-10.648800000000001,2.5021600000000004
EPHA4,-5.113644000000002,6.438905060000001
CHRNB2,-20.19275,-0.8773749999999989
TNNC2,-1.69439,0.343124
AURKB,-6.565649999999999,8.583341
SLC15A1,-0.55281,0.29788000000000003
SMAD2,-19.359286,13.491394999999999
MAPK12,-2.00538348,3.06344
SIK3,-0.21786000000000003,0.62342
DRD2,-21.091698600000004,11.816504160000001
OPRM1,-12.392535,9.685546000000002
S1PR2,-2.07328348,3.994637
KDM5A,-3.385529000000001,4.597679000000001
CYP27B1,-12.684018480000002,12.415609000000002
SYK,-25.083850999999992,16.989327459999995
PTPRJ,-4.936685000000001,16.574895859999998
PTPN12,0.005545999999999718,5.697421
DDX1,-4.41536,6.175711
GPR135,-1.26394,0.40839000000000003
EGLN1,-8.804564999999998,6.422394
MOGS,-0.2177400000000001,1.55259
DUSP6,-2.5241879999999997,2.8827054
TRPC5,-5.453149000000001,2.1803700000000004
MIF,-12.327057000000002,9.594761459999999
FN1,-6.490072,20.060700459999996
PTGES,-4.1655086,4.915520000000001
KCNA5,-12.797901999999999,5.133349299999999
DCPS,-0.48678899999999997,1.3676920000000001
NR1H4,-11.388484479999999,20.407902
WDR5,-0.3318390000000003,6.655726
LGALS8,-1.0963600000000004,6.4735524600000005
IGFBP4,-2.9723200000000003,2.7415599999999998
BCL2L1,-9.463772,14.608331999999997
BCL9,-3.072889,3.6827060000000005
CD33,-1.95423,5.389409000000001
DNM2,-12.988347999999997,9.870517000000001
ATP6AP1,-6.9914700000000005,4.28741
PRDX5,-0.3504500000000001,2.1132060000000004
TKT,-2.263699,3.85322
TSG101,-10.68897,12.74395313
HBA1,-2.6960290000000002,2.443232
PDK1,-3.53029,2.1534999999999997
KMT2D,-2.2835860000000006,8.640132
PIK3CD,-7.748049000000001,4.8019374599999995
YARS,-2.1133907,1.6895799999999999
GSK3A,-12.146702000000001,18.2820914
TAS1R2,-1.26394,0.40839000000000003
HDAC3,-5.6242909999999995,7.113539999999999
KMT2C,0.3269199999999999,3.149795
SLC6A13,-1.549024,3.970259
VEGFA,-29.444941999999987,23.142151459999987
DUSP15,-0.39208600000000005,4.363020000000001
SOST,-4.575238,5.0117823
TRPM7,-3.3916000000000004,1.040197
PTGIR,0.3643699999999999,4.322290000000001
SLC19A1,-5.116669,6.3463519999999995
PPT2,-4.106389000000001,1.0610699999999995
UBA3,-1.9801500000000003,2.7112060000000002
UNG,0.13461099999999981,3.977181
SERPINE1,-10.43585948,12.523209
CDA,-1.3363100000000003,4.432879
PPIP5K1,-1.8283490000000002,0.011350000000000082
USP8,-6.1862699999999995,2.23804
TRAF6,-19.081175300000005,7.540929000000002
CDK18,-0.29045,0.61707
FABP5,-3.87351,5.444998999999999
PTPN14,-4.455859,8.177561
NADK,-3.271312,1.0919999999999999
PANK3,-3.737199,-0.17619000000000035
PTGIS,-9.744893000000001,4.4693879999999995
PDE9A,-0.7187190000000001,2.42067
KIR2DL3,-0.27791,0.07255
ALDH3A1,-3.553413,0.236782
CD38,-8.135106,6.0438339999999995
HTR4,-0.52544,-0.22973
PARP2,-1.6953134800000005,5.348875
AKT1S1,-0.560542,2.8378134
TSHR,-2.18908,1.5653810000000001
C3,-7.670698,21.0367166
FFAR2,-1.953718000000001,3.02730846
PSMB11,-13.749580000000002,9.830400000000001
SULT1A2,-3.5817690000000004,0.760929
TRPM5,-2.33217,-0.9960399999999999
HARS,-1.8339707000000003,0.9760599999999998
ELOVL3,-5.343689,1.4741899999999997
SLC22A11,-0.29015,0.87085
AMPD2,-3.5975390000000003,0.8023599999999996
TXN2,-6.910828,3.830482
BHMT2,-3.5847200000000004,2.1502
MAPKAPK2,-7.442039000000002,7.1849354
AOC3,-1.3425,0.62865
SLC11A2,-6.2217476,6.749318
RAD54L,0.28878000000000004,2.642086
SIGLEC7,-1.19829,-0.81053
ADRB3,-4.07657,4.184760000000001
AKR1C3,-19.343229,7.758545000000002
NOS1,-17.910296000000002,13.282603000000002
ARHGDIA,-3.9881280000000006,6.5653369999999995
PSCA,-0.29317000000000004,1.1173834
SIRT6,-6.1762,13.383337999999998
IL17A,0.0753499999999998,9.26706646
FZD2,-5.294452000000001,8.604558200000001
ALOX15B,-4.144653480000001,5.76013
CYP3A5,0.40509000000000017,3.6988
PPP2CA,-6.0396586,5.9615195
PIM1,-7.51904,8.055436
EPOR,-1.04079,-0.10750000000000004
CRBN,-0.4610889999999999,2.3384
MITF,-1.5883007000000007,11.633023999999999
TGFB1,-45.43618977999999,56.449968459999994
TREM1,0.5637799999999997,3.88613446
CCNB1,-13.517367199999997,15.975828499999999
ADAMTS13,-5.0028986,2.1882519999999994
CHRNA4,-12.976941,-2.3359449999999997
TNFSF10,-2.8542000000000005,6.155821
CYTH2,1.04076,1.355038
MGST2,0.3384700000000001,1.0630324999999994
CSF1,-8.106483480000001,17.756829
CES1,-4.197637,0.8404719999999998
SLC8B1,-2.605933,2.633247
UGCG,-4.6139030000000005,4.3909125
DGUOK,-2.4302990000000007,3.7561799999999996
ACR,-2.1497840000000004,2.6228000000000002
MGLL,-3.7367500000000002,2.278616
SAT2,-1.2497600000000002,3.120724
RPS6,-3.72166,4.4217130000000004
MAPK3,-15.4447557,26.706656460000005
KIF3B,-5.28511,1.071784
PRPSAP2,-0.9555600000000001,0.91804
STRADA,-2.16871,0.86463
RIOK2,-6.225659,1.3169310000000003
KAT6B,-3.487470000000001,0.37963093
NCSTN,-6.622769300000002,9.000836999999999
SPHK2,-16.403819999999996,14.950920400000001
PIK3C3,-9.523283000000003,5.337786
CHRM5,-4.965599,1.635722
NAE1,0.2753499999999999,4.1989
DPP3,-0.88401,-0.25299000000000005
ADSS,-5.371822,1.8210899999999994
POMGNT1,-1.47773,1.52778
GPR18,-1.39046,1.34713
SLC22A12,-1.744399,3.7922019999999996
EPHB6,-0.8293760000000001,0.175751
PSMB8,-13.05909,11.899860999999998
CHRM1,-8.810107000000002,6.088550000000001
MAP3K1,-4.1120790000000005,-0.5217320000000001
NR2E1,-11.103587000000001,16.283254460000002
MAP4K3,-1.7804099999999998,-1.3037200000000002
ABCC9,-3.47081,1.15171
SLC10A2,-0.1482800000000003,3.36434
BRK1,-3.7343720000000005,2.421938
PF4,-2.4113464800000006,7.370067860000001
IGFBP2,-4.1085916000000005,6.498238300000001
CASP3,-16.206804599999998,20.415635599999998
ADCY5,-14.632454000000001,6.186182999999999
NLK,-4.11845,1.863339
TRPV3,-3.5451999999999995,-2.00711
HTR6,0.3340399999999999,1.3463004599999997
BCL2,-28.21561055999999,48.632467999999996
TNK2,-5.938388,1.3701150000000002
GNPAT,-4.069579,1.700102
FECH,-0.33076000000000016,-1.21869
SGK1,-9.00944,2.776318
DHFR,-5.137142,10.12585
RAMP2,-11.03520348,2.8214929999999994
GABRR1,-1.80532,0.6518
SETD2,-6.2278587000000005,12.03293339
ECE1,-6.99533,3.893606
CSNK1E,-3.5396870000000002,9.37174
HLA-A,-1.80057,1.8460800000000002
ALOX15,-9.567099,3.90677
PPT1,-13.087343999999998,6.0803225
CTSH,-5.556786000000001,12.731133
PIP4K2A,-4.672998999999999,1.322875
AK2,-1.595979,3.2803099999999996
ABCC5,-1.9528200000000004,2.1412299999999997
